Member_ID,Name,Age,Gender,Address,Phone_Number,Membership_Type,Join_Date,Last_Visit_Date,Favorite_Exercise,Avg_Workout_Duration_Min,Avg_Calories_Burned,Total_Weight_Lifted_kg,Visits_Per_Month,Churn
GYM106233,James Morales DVM,34.0,Female,"2626 Rhonda Rue Apt. 952, New Ann, TN 30302",001-750-857-5023x5021,Monthly,2025-12-21,2026-01-21,Pilates,51.0,342.0,3832,16.7,Yes
GYM106234,Michael Hicks,34.0,Female,"PSC 5165, Box 7472, APO AP 36621",+1-906-870-6028,Monthly,2025-06-20,2026-04-17,Cardio,83.0,695.0,2684,11.3,No
GYM106235,Laura Clark,43.0,Male,"090 Jacob Burgs Suite 885, Davisborough, DC 20671",3282421298,Quarterly,2024-09-26,2026-04-15,Cardio,90.0,414.0,4796,19.6,No
GYM106236,Luke Bush,16.0,Female,"419 Banks Haven, Hicksborough, MA 37914",+1-707-636-7927,Monthly,2024-05-16,2026-05-16,Cardio,53.0,425.0,13033,10.6,Yes
GYM106237,Kimberly Cantrell,33.0,Female,"8095 Robbins Pine, Lake Ashley, VI 01261",692.421.7914,Monthly,2023-06-26,2026-05-04,CrossFit,78.0,803.0,45720,9.3,No
GYM106238,Sarah Jordan,26.0,Female,"25409 Brenda Loaf Suite 611, Robertsonmouth, GU 83329",001-850-310-1293x58912,Quarterly,2023-10-03,2026-05-17,Cardio,68.0,518.0,3083,2.3,No
GYM106239,Tyler Cole,59.0,Female,"965 Alyssa Valleys Suite 071, Williamhaven, OR 70201",+1-214-572-0439x47725,Monthly,2026-02-13,2026-05-18,Weightlifting,80.0,556.0,2033,5.1,No
GYM106240,Matthew Valencia,26.0,Male,"27113 Shannon Fort Suite 400, South Brett, PA 02197",+1-408-609-5600x564,Monthly,2024-01-09,2026-04-20,CrossFit,55.0,366.0,17562,8.4,Yes
GYM106241,Cynthia Freeman,22.0,Male,"956 Taylor Port Apt. 703, Garzabury, SC 83859",001-240-652-8751x14934,Yearly,2024-08-10,2026-03-10,CrossFit,42.0,318.0,6655,2.1,Yes
GYM106242,Gregory Wiley,39.0,Female,"475 Steven Island Apt. 949, Christinaborough, VI 43600",+1-292-343-8246x23024,Monthly,2024-11-28,2026-06-07,CrossFit,85.0,633.0,26101,11.9,No
GYM106243,Dylan Long,31.0,Female,"31326 Veronica Crossing, Kimshire, AZ 95400",(288)845-6203,Quarterly,2025-03-22,2026-05-16,Cardio,63.0,389.0,7365,12.6,No
GYM106244,Amanda Anderson,16.0,Male,"2304 Castro Groves, Lake Jeremyburgh, MS 53685",+1-328-780-6479,Quarterly,2024-09-14,2026-06-08,Weightlifting,70.0,556.0,24726,9.8,No
GYM106245,Cynthia Tucker,28.0,Female,"662 Bowers Valley Apt. 001, Adkinsshire, MS 95099",671-940-7379x08476,Yearly,2024-11-28,2026-06-05,Pilates,59.0,436.0,10049,11.8,No
GYM106246,Scott Stephens,,Female,"79321 Alexander Burgs Apt. 319, Port Donna, ID 19287",+1-969-336-0884x5679,Yearly,2024-10-17,2026-05-26,Swimming,73.0,572.0,20050,19.4,No
GYM106247,Ralph Gray,34.0,Male,"PSC 2323, Box 7811, APO AP 95152",710.358.8551x42762,Yearly,2024-08-27,2026-03-10,CrossFit,47.0,417.0,16842,6.0,Yes
GYM106248,Thomas Phillips,39.0,Female,"144 Jesse Brook, Lake Alexanderside, TX 48719",(319)617-7625x5943,Yearly,2025-07-29,2026-05-19,Yoga,46.0,417.0,2579,7.8,No
GYM106249,Jamie Scott,38.0,Male,"92386 Page Spurs Apt. 413, Dustinbury, MD 76071",5746410392,Quarterly,2025-04-07,2026-03-30,Cardio,41.0,205.0,3406,6.8,Yes
GYM106250,Michael Gutierrez,38.0,Female,"Unit 1878 Box 9034, DPO AE 89140",+1-489-318-0049x86728,Monthly,2026-03-04,2026-04-29,Weightlifting,105.0,607.0,4809,14.6,No
GYM106251,Brian Kidd,31.0,Male,"90559 Gilmore Port, Sheltonland, AL 71402",844.864.9624x1719,Monthly,2024-04-11,2026-06-03,Yoga,67.0,496.0,3003,11.2,No
GYM106252,Travis Walters,49.0,Male,"672 Emily Parks Apt. 109, West Adamport, DC 15442",930.532.8085x974,Quarterly,2023-08-24,2026-05-16,Weightlifting,74.0,675.0,75903,20.8,No
GYM106253,Joseph Meyers,25.0,Female,"594 Mcconnell Parkways, Toddfurt, CT 92784",404-731-0878x4742,Yearly,2025-04-20,2026-04-25,Cardio,89.0,663.0,6500,12.9,No
GYM106254,Jennifer Baker,35.0,Male,"68810 Derek Stravenue, East Markfurt, MI 97671",001-636-248-6684x0624,Quarterly,2025-07-02,2026-02-10,Cardio,60.0,478.0,1937,5.1,Yes
GYM106255,Tracey Johnson,37.0,Female,"428 Franklin Parks, Anthonyland, WV 26239",+1-787-437-8094x172,Monthly,2025-01-09,2026-04-12,CrossFit,81.0,435.0,24735,12.5,No
GYM106256,Kimberly Taylor,50.0,Female,"PSC 2290, Box 4195, APO AE 74769",958-674-4219x2640,Quarterly,2024-02-18,2026-04-12,HIIT,62.0,306.0,28223,6.1,No
GYM106257,Alejandra Thomas,16.0,Male,"6908 Johnson Vista, Port Margaretchester, NE 31617",001-206-550-8540x4259,Quarterly,2024-06-09,2026-04-09,CrossFit,59.0,306.0,14879,6.6,Yes
GYM106258,Jay Peck,47.0,Male,"620 Levy Burg, Millerside, WI 93039",379.218.2991x6261,Quarterly,2025-07-18,2026-05-04,Cycling,71.0,525.0,3169,9.9,No
GYM106259,Ashley Schultz,16.0,Female,"2684 Emily Views Apt. 190, North David, VI 94187",(694)908-2599x34570,Yearly,2025-03-08,2026-04-27,Weightlifting,45.0,310.0,458,0.2,No
GYM106260,Jody Rice,29.0,Female,"27358 Katie Vista Apt. 375, Lake Peter, NJ 30580",716-959-8263,Monthly,2025-10-02,2026-05-09,Cycling,73.0,602.0,1907,14.8,No
GYM106261,Leslie Bauer,29.0,Male,"0290 Michelle Circle, Port Katherineborough, MS 60377",+1-739-689-1746,Monthly,2024-08-21,2026-01-25,Cardio,93.0,568.0,2675,12.1,Yes
GYM106262,Laura Andrews,62.0,Male,"2078 Taylor Turnpike, Moralestown, DC 07376",+1-766-782-3044x423,Monthly,2024-03-15,2026-05-01,HIIT,98.0,663.0,55803,15.2,No
GYM106263,Jon Green,52.0,Male,"93600 Daniel Squares Apt. 187, Romeroberg, MT 41558",455.962.2106x14570,Quarterly,2026-04-12,2026-04-20,HIIT,82.0,517.0,4464,14.8,No
GYM106264,Sylvia Dalton,35.0,Female,"2202 Bradley River, South Michellehaven, AS 71178",346.813.1464x05690,Quarterly,2026-04-24,2026-04-25,Weightlifting,61.0,408.0,667,2.4,Yes
GYM106265,Melissa Smith,44.0,Female,"8850 Briana Common Suite 294, Lake Matthewmouth, WV 80618",001-771-785-0276x8590,Monthly,2023-06-18,2026-02-12,Weightlifting,60.0,402.0,37219,8.1,Yes
GYM106266,Jonathan Gallagher,16.0,Other,"091 Johnson Stream Apt. 490, Jenniferborough, DE 41707",780-752-1780x312,Monthly,2024-10-26,2026-02-07,Yoga,45.0,336.0,4171,4.4,Yes
GYM106267,Louis Gibson,33.0,Male,"Unit 8258 Box 2573, DPO AA 93902",8438065833,Yearly,2025-04-24,2026-03-06,Cardio,62.0,532.0,4815,18.9,Yes
GYM106268,Francisco Woodward,27.0,Female,"127 Robert Parkway Suite 163, West Laurahaven, UT 85559",889.331.0041x651,Monthly,2024-03-15,2026-05-02,Weightlifting,103.0,544.0,69981,21.8,No
GYM106269,Michael Guerra,25.0,Female,"10117 Rhonda Garden, Williamburgh, GA 38559",8544143937,Monthly,2025-08-04,2026-03-12,Cardio,71.0,322.0,1944,11.4,Yes
GYM106270,Kimberly Orozco,44.0,Female,"35045 Meghan Via Suite 364, West Zachary, ND 49952",8592484535,Quarterly,2025-10-27,2026-04-28,Swimming,54.0,375.0,1288,4.1,No
GYM106271,John Chavez,16.0,Male,"Unit 1071 Box 3567, DPO AA 03475",8492662668,Quarterly,2024-03-13,2026-06-01,Weightlifting,69.0,379.0,48293,15.6,No
GYM106272,Alison Faulkner,42.0,Male,"14862 Smith Loaf Suite 903, South Kristinstad, OH 16827",911.521.9587,Yearly,2024-09-10,2026-05-20,Weightlifting,44.0,426.0,3860,2.3,Yes
GYM106273,Toni Galloway,41.0,Female,"USS Carter, FPO AE 93765",001-989-357-5032x912,Yearly,2023-07-30,2026-04-17,Pilates,73.0,383.0,7139,7.1,No
GYM106274,Nina Combs,53.0,Female,"42815 Anthony Brook, Brianside, UT 77813",+1-347-542-5049x93827,Monthly,2025-01-18,2026-05-03,Pilates,80.0,401.0,4897,12.7,No
GYM106275,Patricia Cannon,42.0,Female,"626 Tucker Summit, New Christophermouth, NH 14414",001-250-893-9654,Quarterly,2023-07-25,2025-12-24,Yoga,67.0,437.0,7943,7.7,Yes
GYM106276,Eric Clark,16.0,Male,"7847 Reid Isle, Williamsville, DC 82779",001-387-427-9301,Monthly,2025-12-28,2026-01-23,Cycling,79.0,662.0,3207,19.3,Yes
GYM106277,Kelly Brown,41.0,Female,"6568 Courtney Stravenue Apt. 124, Reneeburgh, CT 90997",(446)610-1553x338,Monthly,2024-04-08,2026-04-12,Weightlifting,92.0,710.0,78654,26.0,No
GYM106278,Joshua Ramos DDS,29.0,Female,"11060 Melissa Mews, Lake Jacob, UT 83944",001-942-436-4011,Monthly,2026-05-16,2026-05-17,Cycling,63.0,281.0,67,0.2,Yes
GYM106279,Courtney Young,32.0,Male,"2468 Mckee Prairie, Conleymouth, DE 35161",476.653.5725x9177,Monthly,2024-06-19,2026-06-05,Swimming,91.0,950.0,16124,17.3,No
GYM106280,Philip Cole,37.0,Female,"435 Virginia Port, West Lucasland, HI 56159",8973829049,Quarterly,2025-01-12,2025-12-29,CrossFit,69.0,629.0,20768,9.7,Yes
GYM106281,Anna Love,46.0,Female,"17835 Holden Crescent, New Joseph, VT 90209",573-299-9464,Monthly,2023-12-25,2026-03-24,Cycling,54.0,421.0,8346,8.0,Yes
GYM106282,Lisa Rodriguez,53.0,Male,"566 Sanchez Bypass, Reillychester, WV 40489",737.534.6707x155,Monthly,2025-01-17,2026-05-09,HIIT,51.0,310.0,11532,6.0,No
GYM106283,Cheryl Petersen,54.0,Male,"7627 Lewis Spring Apt. 240, Williamsborough, LA 22739",001-635-222-4178,Quarterly,2026-02-12,2026-06-01,Yoga,77.0,452.0,2428,15.4,No
GYM106284,Tracy Lopez,43.0,Female,"280 Brown Knolls, New Christinashire, MT 31758",(769)909-7545,Quarterly,2025-09-13,2025-12-13,Weightlifting,32.0,222.0,4447,7.1,Yes
GYM106285,Casey Baker,36.0,Male,"57508 Tami Mission Apt. 787, North Rebecca, MS 41889",001-331-339-5725,Yearly,2024-08-23,2026-04-24,Cycling,60.0,522.0,2525,11.1,Yes
GYM106286,Andrew Green,30.0,Female,"71091 Moore Port Suite 102, North Arthurstad, VT 55889",001-619-907-5267x4705,Yearly,2024-11-08,2026-05-17,Swimming,66.0,569.0,2441,4.1,No
GYM106287,Carolyn Kane,58.0,Male,"450 Moyer Grove, Mejiabury, NC 32229",8327817196,Yearly,2024-12-02,2026-05-05,Cardio,99.0,872.0,12217,18.9,No
GYM106288,Lisa Ramsey,39.0,Female,"03915 Young Brook Suite 062, East Richard, AZ 42393",844-214-2445x1831,Quarterly,2024-12-10,2026-05-05,Cardio,54.0,345.0,5418,6.6,No
GYM106289,Joel Smith,32.0,Female,"86214 Annette Springs, Johnton, TN 66808",783.866.4018,Quarterly,2025-08-17,2026-02-01,Weightlifting,47.0,344.0,9969,9.7,Yes
GYM106290,Andrea Brown,54.0,Female,"18149 Ramos Shores Apt. 807, North Richard, CO 35904",+1-410-565-6946x5324,Quarterly,2023-10-26,2026-05-10,Swimming,78.0,652.0,19347,16.3,No
GYM106291,Melissa Combs,62.0,Male,"2360 Cochran Cape, South Blake, CO 43381",+1-665-234-5577x349,Monthly,2023-12-04,2026-04-01,Cardio,50.0,372.0,6149,4.4,Yes
GYM106292,Karl Moore,17.0,Female,"52046 Martinez Square Suite 492, East Peterside, OR 46516",4608873841,Monthly,2024-08-08,2026-04-28,Swimming,79.0,781.0,11586,16.7,No
GYM106293,Richard Larsen,63.0,Male,"133 Wood Heights Apt. 944, New Juliechester, NJ 13256",001-482-982-9229x49983,Monthly,2024-06-19,2026-05-08,CrossFit,65.0,366.0,40881,9.9,No
GYM106294,Amy Webb,49.0,Female,"6582 Hill Villages Apt. 716, Mikaylachester, NV 27664",359-370-4482,Monthly,2025-08-31,2026-01-29,CrossFit,65.0,408.0,9683,12.4,Yes
GYM106295,Annette Walters,18.0,Female,"479 Sharp Forest Suite 022, Conniemouth, GA 00811",867.240.2233x729,Monthly,2023-10-25,2026-05-17,HIIT,66.0,467.0,37805,9.3,No
GYM106296,Paul Stephens,46.0,Female,"7667 Chad Curve, Port Samantha, CO 56583",788.415.8222,Yearly,2025-05-19,2026-04-22,Cycling,65.0,345.0,1145,9.0,No
GYM106297,Kevin Moss,28.0,Male,"261 Glenn Spur Suite 791, Natalieland, PW 15239",001-966-551-9592x754,Yearly,2023-12-27,2026-04-18,Cardio,68.0,399.0,1553,1.6,No
GYM106298,Patrick Bird,35.0,Male,"983 Williams Inlet Apt. 586, South Danielburgh, PA 18593",654.838.4464x9773,Monthly,2026-01-13,2026-04-17,Cardio,89.0,741.0,1659,13.4,No
GYM106299,Laura Harris,,Female,"4865 Shelly Knolls Apt. 309, New Ronaldview, NM 44513",885-363-4230x81715,Quarterly,2024-03-02,2026-01-22,Cardio,,208.0,31,0.0,Yes
GYM106300,Blake Crawford,59.0,Female,"37081 Christopher Square, West Bradley, DC 52188",(252)369-7135x5763,Quarterly,2025-12-06,2026-05-10,HIIT,48.0,385.0,6666,6.9,No
GYM106301,Charles Roberts,16.0,Female,"092 Timothy Junctions, Christopherbury, DC 76724",001-817-379-3175x2827,Yearly,2025-12-24,2025-12-25,Cardio,53.0,405.0,384,6.4,Yes
GYM106302,Steve Brewer,16.0,Female,"3691 Scott Island, New Frankmouth, FL 49806",(402)376-6486,Monthly,2026-02-06,2026-04-16,Cycling,65.0,400.0,1338,11.5,Yes
GYM106303,Jason Rodriguez,36.0,Male,"0853 Sergio Lights, New Aaronstad, NM 78278",(787)202-0188,Yearly,2024-07-31,2026-04-23,Cardio,73.0,764.0,11133,16.3,No
GYM106304,Amber Lee,39.0,Female,"5455 Marshall Knoll, Port Timothychester, NC 53835",414-298-6642x10042,Yearly,2023-11-12,2026-05-21,CrossFit,69.0,443.0,41071,7.8,No
GYM106305,Jeffrey Watts,46.0,Female,"2553 Tracey Junctions, West Barbara, AZ 65502",326.949.4088x8329,Monthly,2026-02-20,2026-05-21,Cardio,66.0,333.0,366,3.9,Yes
GYM106306,John Hernandez,16.0,Male,"99944 Donald Spring Suite 255, Jessicatown, ID 25877",+1-606-792-9499x57879,Yearly,2025-08-23,2026-05-31,CrossFit,74.0,309.0,9160,6.3,No
GYM106307,Michael Jackson,19.0,Female,"150 Craig Isle Suite 590, Mariahaven, KS 28197",354-831-1922x7674,Yearly,2024-08-02,2026-05-27,CrossFit,91.0,802.0,21840,7.9,No
GYM106308,Brittany Johnson,44.0,Female,"484 William Haven, East Monica, TX 67912",001-215-653-3943,Yearly,2024-04-25,2026-04-16,Weightlifting,91.0,703.0,40087,11.3,No
GYM106309,Peggy Young,16.0,Male,"398 Benjamin Lodge Apt. 803, Jeremyside, AZ 94740",001-883-440-1683,Monthly,2025-07-05,2026-06-03,HIIT,79.0,377.0,29864,15.9,No
GYM106310,Jennifer Taylor,25.0,Male,"Unit 1774 Box 4584, DPO AA 88296",+1-854-458-1436x764,Quarterly,2025-04-20,2026-04-21,Weightlifting,64.0,501.0,23578,12.4,No
GYM106311,Christina Mullen,38.0,Male,"36785 Schmidt Knolls Suite 890, Robertsport, FM 72379",234.726.8554x16089,Monthly,2024-08-03,2026-04-17,CrossFit,96.0,680.0,39353,17.3,No
GYM106312,Alexandra Marshall,34.0,Female,"2032 Gina Forest, Port Diane, IL 73521",725-596-1429x0625,Quarterly,2025-10-03,2026-04-17,Yoga,95.0,618.0,1115,4.9,No
GYM106313,Amanda Davis,55.0,Male,"5046 Jason Rest Suite 968, Harrisview, TX 91423",(724)958-3680,Monthly,2025-05-06,2026-05-17,Cardio,66.0,308.0,2200,9.2,No
GYM106314,Gavin Yates,22.0,Female,"9466 Williams Village Suite 340, South Scott, MA 44033",(303)221-1638,Monthly,2025-06-25,2026-05-03,HIIT,78.0,649.0,14677,12.8,No
GYM106315,Allison Murray,54.0,Male,"8640 Aaron Lakes Suite 996, West Williamborough, NC 87753",718-347-9417,Monthly,2025-01-02,2026-06-03,Cycling,74.0,564.0,12086,16.9,No
GYM106316,Ann Goodwin,44.0,Female,"5388 Griffith Lane Suite 715, Lawrencemouth, ID 12266",001-526-245-0518x17457,Quarterly,2024-01-17,2026-04-20,Weightlifting,84.0,463.0,39018,14.8,No
GYM106317,Jerry Martin,43.0,Male,"214 Jacqueline Mountains, Port Brittneyborough, UT 56842",213.453.8846,Monthly,2025-07-06,2026-05-14,Yoga,84.0,473.0,1902,5.7,No
GYM106318,Joshua James,30.0,Female,"PSC 6956, Box 2724, APO AP 94480",(416)702-2187,Yearly,2023-09-27,2026-05-30,Cardio,63.0,503.0,8994,9.2,No
GYM106319,Jordan Wilkerson,48.0,Male,"294 Bowers Mount, Jillview, NE 70734",667.806.5844x1446,Monthly,2025-10-25,2026-06-07,HIIT,68.0,493.0,13815,13.0,No
GYM106320,Kathleen Lopez,45.0,Male,"716 Brandon Branch, Powellmouth, VA 75224",8527334708,Monthly,2025-11-16,2026-04-06,Weightlifting,52.0,472.0,90,0.0,Yes
GYM106321,Rodney Stewart,45.0,Female,"508 Justin Common Apt. 697, West Jamieland, WI 43574",(991)630-6884x893,Monthly,2024-07-22,2026-05-08,Cardio,86.0,887.0,19389,19.4,No
GYM106322,Patricia Paul,40.0,Male,"67913 Taylor Trail Suite 656, Patrickmouth, MP 56972",884-841-6731x059,Quarterly,2024-08-13,2026-06-06,Yoga,80.0,649.0,10232,15.8,No
GYM106323,Yvonne Rodriguez,45.0,Female,"62072 Hart Flat Suite 325, Weaverborough, NM 54050",528.357.5703,Monthly,2024-03-27,2026-05-14,CrossFit,61.0,415.0,46515,14.7,No
GYM106324,Robert Brandt,24.0,Male,"206 Black Corner, Allisonmouth, SC 83979",842-968-1038x875,Yearly,2025-04-15,2026-04-13,CrossFit,85.0,570.0,8547,4.9,No
GYM106325,Aaron Scott,36.0,Female,"228 Aaron Trail, Port Anthony, NC 12771",673-933-0126x7091,Quarterly,2024-11-29,2026-05-17,Weightlifting,88.0,543.0,46616,14.8,No
GYM106326,Anthony Good,20.0,Male,"750 Sydney Overpass Suite 238, Teresaport, VT 87379",679-491-0297x556,Quarterly,2023-12-16,2026-05-15,Cardio,70.0,663.0,16275,25.1,No
GYM106327,Olivia Carter,34.0,Female,"USNV Perez, FPO AE 31790",485.361.4665,Yearly,2026-05-08,2026-05-31,Cardio,77.0,622.0,752,14.3,No
GYM106328,Stephanie White,34.0,Male,"3484 Fernandez Hills, New Eileen, OK 87794",347-781-7764x252,Monthly,2024-03-20,2026-04-12,Weightlifting,65.0,453.0,58711,15.0,No
GYM106329,Matthew Smith,26.0,Male,"4594 Beltran Locks Apt. 698, New Maureenchester, MT 85769",752-972-1428x02043,Yearly,2026-01-04,2026-05-09,Cycling,64.0,357.0,550,3.5,No
GYM106330,Daniel Matthews,49.0,Female,"0334 Kennedy Locks, Port Lisafort, DE 51215",+1-350-655-4303x85941,Monthly,2025-07-16,2026-04-22,Pilates,69.0,557.0,7086,19.4,No
GYM106331,Brenda Oconnor,38.0,Male,"078 Kayla Forks, New Tammyton, AS 11460",850.350.8904,Yearly,2024-08-24,2026-05-26,Cardio,62.0,415.0,16953,17.3,No
GYM106332,Monica Aguilar,36.0,Female,"3840 Heather Forest, South George, LA 76625",6968515485,Monthly,2024-04-15,2026-05-07,Cycling,37.0,362.0,3787,10.4,No
GYM106333,Rodney Salinas,50.0,Female,"79539 Munoz Rapid Suite 934, Sparksfurt, CA 42591",+1-293-334-7426,Yearly,2025-03-11,2026-01-26,Cycling,54.0,446.0,2548,7.6,Yes
GYM106334,Christopher Jensen,58.0,Female,"36827 Andrews Islands Apt. 591, Leonardfort, LA 14527",+1-873-361-3533x7962,Quarterly,2025-08-11,2026-04-28,Cardio,50.0,323.0,1778,8.9,No
GYM106335,Clayton May,20.0,Female,"2550 Carter Streets, West Hunter, TN 21229",+1-324-789-6430x0832,Yearly,2024-08-21,2026-05-28,Cardio,73.0,313.0,7660,11.4,No
GYM106336,Brandon Leblanc,16.0,Female,"026 Sanchez Spur, Lake Michaelborough, NC 63056",+1-354-200-8017x8024,Yearly,2025-09-27,2026-04-18,Cycling,58.0,418.0,2629,8.2,No
GYM106337,Blake Owens,43.0,Female,"764 Leah Meadows Apt. 940, North Alfred, MP 83203",758-906-8361x856,Quarterly,2025-07-30,2026-06-01,HIIT,92.0,755.0,9512,5.7,No
GYM106338,Michelle Johnson,22.0,Female,"84725 James Village, West Juliechester, NY 28471",+1-747-523-2688x9504,Monthly,2025-02-12,2026-05-17,Swimming,73.0,783.0,489,17.9,Yes
GYM106339,Brandi Gould,16.0,Female,"8544 Daniel Gardens, Hansenborough, NC 54873",8048954382,Yearly,2025-12-29,2026-05-26,Swimming,46.0,301.0,274,4.5,No
GYM106340,Heather Fernandez,54.0,Male,"PSC 5298, Box 9785, APO AE 62322",(413)254-9226x28451,Monthly,2025-10-03,2026-06-05,Cardio,53.0,326.0,2869,16.6,No
GYM106341,Andrew Rodriguez,52.0,Male,"668 Leon Isle, Whitefurt, ND 50290",001-268-743-1309x0755,Yearly,2025-07-17,2026-04-30,Weightlifting,93.0,663.0,44825,23.8,No
GYM106342,Ashley Friedman,36.0,Female,"PSC 0869, Box 2678, APO AP 27144",001-293-705-2883x254,Quarterly,2024-09-19,2026-03-12,CrossFit,91.0,,43189,18.7,Yes
GYM106343,Tammy Davis,24.0,Female,"05286 Sabrina Key Apt. 538, Grantmouth, AR 97682",663.473.8541x163,Yearly,2024-07-05,2026-06-01,CrossFit,,896.0,85353,22.7,No
GYM106344,Kimberly Sullivan,30.0,Female,"5127 Deanna Common Apt. 889, Margaretshire, NY 01311",(517)256-2352,Quarterly,2024-06-17,2026-05-24,Cycling,41.0,290.0,6981,7.8,Yes
GYM106345,Donna Obrien,34.0,Female,"35838 Jeffrey Union Suite 875, South Robertview, MN 89267",7707984928,Quarterly,2025-08-18,2026-05-14,CrossFit,62.0,350.0,15674,11.7,No
GYM106346,Jennifer Mendoza,37.0,Male,"0521 Hall Plain Apt. 892, Youngshire, WV 54428",876-531-3437x229,Quarterly,2024-07-20,2026-04-15,Weightlifting,61.0,409.0,25641,14.4,No
GYM106347,Shawn Hooper,63.0,Other,"6961 Regina Field, West Katie, AK 25971",(825)798-8324x4451,Monthly,2024-01-22,2026-05-25,Cardio,80.0,500.0,15780,11.5,No
GYM106348,Beth Ford,30.0,Male,"994 Lara Harbors, West Alexanderside, CT 66616",400-938-7035x38062,Quarterly,2025-12-22,2026-04-26,Weightlifting,81.0,685.0,12415,16.4,No
GYM106349,Dr. Kathryn Adams DDS,50.0,Male,"22910 Scott Cape Apt. 545, Gregoryview, DE 64130",368.610.6580x40082,Quarterly,2025-04-04,2025-12-18,Yoga,66.0,624.0,3351,6.9,Yes
GYM106350,Paul Gonzales,37.0,Female,"80280 Samantha Spur, West Christinemouth, NH 51455",3213651323,Yearly,2023-12-21,2026-05-10,HIIT,49.0,413.0,24069,6.2,No
GYM106351,Vanessa Davila,22.0,Female,"881 Norton Creek, Mariaberg, NE 65978",368.786.2536x23332,Quarterly,2026-04-12,2026-05-25,Cycling,101.0,578.0,837,13.1,No
GYM106352,Andrew Carter,48.0,Female,"992 Miller Avenue, Meganport, WI 77287",519.237.5677x33311,Yearly,2023-11-24,2026-04-30,Cardio,49.0,263.0,8696,13.8,No
GYM106353,Bianca Kim,25.0,Female,"7692 Gregory Place, Pearsonton, NH 50852",741.989.1789x2219,Monthly,2024-12-25,2026-06-04,Cardio,52.0,474.0,13709,16.2,No
GYM106354,Jamie Mclaughlin,28.0,Female,"050 Amanda Avenue Apt. 832, West Philip, GU 86372",907.258.2657x704,Yearly,2024-09-26,2026-05-04,HIIT,80.0,684.0,43213,16.2,No
GYM106355,Taylor Mack,29.0,Female,"14719 Mark Road Suite 268, East Josephstad, AZ 88226",(891)480-5822x73857,Monthly,2025-08-02,2026-04-25,Swimming,39.0,278.0,309,3.6,Yes
GYM106356,Christina Franklin,46.0,Male,"PSC 4355, Box 6851, APO AE 28810",2676180719,Monthly,2024-05-01,2026-04-21,CrossFit,60.0,511.0,17579,8.7,No
GYM106357,Bethany Gonzalez,16.0,Female,"916 Michael Cove, Audreyside, KY 30292",001-936-837-9355x4295,Monthly,2023-10-24,2026-01-09,Weightlifting,44.0,327.0,2476,1.1,Yes
GYM106358,David Fernandez,42.0,Female,"0017 Linda Expressway Suite 653, Port Edwardbury, FM 05568",001-308-411-9190,Monthly,2024-11-26,2026-03-20,Weightlifting,63.0,413.0,18669,9.6,Yes
GYM106359,Debra Blackburn,16.0,Male,"16587 Samantha Lights, Robertsland, MD 29482",001-787-932-2291,Quarterly,2025-07-23,2026-01-03,Swimming,47.0,364.0,1377,3.3,Yes
GYM106360,Christopher Walker,57.0,Male,"499 Mccarthy Union, Angelaton, PA 57654",581.636.5041,Monthly,2024-09-11,2026-05-31,Cycling,72.0,513.0,0,12.5,No
GYM106361,Jennifer Hill,54.0,Female,"86796 Evans Square Suite 313, North Julie, IN 96522",923-878-3864x60982,Monthly,2025-04-29,2026-02-10,Weightlifting,80.0,810.0,22306,12.9,Yes
GYM106362,Miguel Smith,22.0,Male,"53722 Montgomery Stream, East Danielton, MO 05687",+1-544-409-1383x7037,Monthly,2025-03-19,2026-03-25,Weightlifting,40.0,266.0,1922,1.0,Yes
GYM106363,Christopher Paul,38.0,Male,"703 Smith Curve Suite 389, West Zachary, ME 72807",449.325.9381x457,Monthly,2024-03-07,2026-06-02,Cardio,93.0,754.0,25194,18.8,No
GYM106364,Todd Hernandez Jr.,47.0,Female,"06371 Brian Drive, Anthonymouth, RI 78682",(368)685-2418x36031,Monthly,2025-03-03,2026-05-22,Cardio,56.0,490.0,7598,13.4,No
GYM106365,April Clark,26.0,Female,"5068 Davis Inlet Apt. 701, Tannerbury, MD 74704",367-352-8990x2819,Monthly,2023-09-04,2026-05-27,Pilates,95.0,632.0,12817,16.7,No
GYM106366,Antonio Smith,16.0,Female,"63173 Hopkins Alley Suite 490, Lake Jessicaborough, DC 91255",+1-851-835-7472x849,Yearly,2024-06-10,2026-06-01,Weightlifting,54.0,254.0,19941,8.6,No
GYM106367,Danielle Carter,49.0,Female,"360 Renee Islands, Port Kennethmouth, PR 24173",(255)526-5964,Yearly,2023-08-18,2026-04-16,Pilates,68.0,446.0,9354,9.0,No
GYM106368,Jennifer Allen,39.0,Female,"PSC 1101, Box 0621, APO AA 35953",(548)580-5164x56118,Yearly,2024-05-07,2026-05-31,CrossFit,69.0,548.0,21384,7.8,No
